ID,vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,RMSD
1F34,89,-75.5,4568.32,1202.14,-833.81,-1657.97,800.28,698.53,-3.58,-113.87,-255.74,-6.78,23.06
1F34,26,-38.37,1279.63,968.06,-405.81,-1209.98,365.59,551.33,-1.32,-56.4,-265.64,-3.43,20.59
1F34,149,-102.36,11177.37,1712.09,-1098.67,-1687.33,1139.45,983.74,-3.92,-189.6,-269.28,-1.16,22.7
1F34,42,-38.85,2996.22,1277.99,-300.52,-1229.21,292.32,646.57,-0.46,-35.62,-282.37,-14.08,19.52
1F34,60,-51.64,2816.13,1073.12,-362.01,-1045.22,343.94,614.08,-1.58,-72.79,-274.17,-13.83,17
1F34,50,-78.73,1724.04,1549.66,-713.58,-1300.18,799.05,855.37,-1.75,-102.99,-271.18,-2.96,18.95
1F34,40,-49.14,1573.67,1010.25,-316.54,-717.25,319.21,446.63,0,-57.72,-280.44,-7.71,15.43
1F34,68,-55.14,7652.38,1021.27,-328.16,-988.09,307.93,619.88,-0.64,-84.13,-286.63,-13.57,16.69
1F34,90,-113.83,5217.11,1723.13,-1158.16,-1469.97,1177.36,912.47,-5.86,-163.57,-257.55,-15.8,22.16
1F34,43,-54.76,1444.58,1477.3,-621.28,-1270.55,637.8,663.82,-2.93,-70.92,-280.51,-11.16,17.61
1F34,55,-54.51,3188.08,1330.41,-705.04,-1089.16,711.53,601.62,-2.47,-82.76,-282.3,-7.45,12.88
1F34,72,-81.94,5069.31,1504.31,-1214.7,-1165.22,1256.69,714.58,-6.79,-132.38,-266.19,-1.49,10.38
1F34,40,-67.67,1251.33,1284.64,-705.82,-1118,722.59,702.62,-2.08,-83.65,-282.44,-2.44,14.64
1F34,69,-62.49,3006.34,1351.5,-934.92,-987.64,936.5,586.51,-3.86,-99.01,-277,-12.05,14.09
1F34,64,-86.43,5000.69,1255.82,-1020.21,-1538.17,1005.27,788.97,-7.18,-124.69,-260.23,-7.63,22.67
1F34,34,-38.75,1075.45,749.43,-447.48,-874.77,407.58,420.02,-3.03,-46.92,-271.97,-5.88,23.47
1F34,82,-77.59,6616.93,1563.58,-867.55,-2241.13,921.88,917.61,-4.25,-116.87,-258.52,-1.2,21.12
1F34,70,-78.5,5712.56,1259.31,-1257.31,-1499.27,1246.46,731.01,-7.95,-138.59,-252.3,11.39,22.34
1F34,55,-57.34,5908.72,1195.77,-560.5,-1189.75,584.62,601.19,-3.06,-98.02,-272.51,-11.44,18.71
1F34,41,-45.21,3953.33,1497.76,-246.21,-1630.77,227.58,874.35,-1.14,-54.14,-286.19,-5.74,17.42
1F34,111,-83.58,6298.15,1290.33,-713.8,-1861.79,697.52,727.38,-2.88,-116.1,-267.25,-15.4,20.01
1F34,98,-84.61,6207.86,1418.92,-1287.01,-1218.95,1283.14,923.86,-5.09,-148.57,-271.28,2.1,12.7
1F51,50,-83.77,1434.84,1169.42,-830.67,-1572.34,753.24,1737.1,-6.28,-95.73,-129.47,-11.19,1.67
1F51,49,-89.71,1859.12,1162.75,-923.04,-1592.62,836.59,1799.28,-5.54,-107.57,-123.92,-10.04,1.65
1F51,18,-45.44,250.09,1101.95,-367.23,-1454.88,334.31,1534.5,-1.39,-45.71,-143.58,-7.44,1.72
1F51,38,-81.18,1610.88,1177.82,-758.36,-1584.72,706.66,1742.78,-5.71,-93.55,-131.23,-9.37,2.08
1F51,56,-86.19,2482.16,1165.56,-857.73,-1574.77,785.85,1719.76,-6.1,-107.06,-129.92,-14.18,1.42
1F51,73,-91.98,2414.53,1470,-876.24,-1559.07,842.71,1526.43,-1.51,-112.5,-134.64,-8.42,1.82
1F51,29,-67.19,695.13,1080.82,-591.7,-1498.18,521.2,1678.72,-2.84,-71.74,-136.4,-5.85,2.43
1F51,9,-28.41,565.91,935.16,-202.46,-1327.06,141.22,1554.82,0,-33.16,-130.56,-1.18,2.05
1F51,38,-57.23,1943.46,1028.48,-464.16,-1452.59,402.27,1603.79,-0.43,-66.23,-138.66,-7.81,2.03
1F51,17,-35.37,424.42,962.21,-335.53,-1348.58,258.65,1592.89,0,-43.09,-127.04,0.66,2.4
1F51,43,-58.74,2648.53,992.2,-451.21,-1428.32,340.43,1607,-3.97,-73.7,-136.82,-9.23,1.81
1F51,38,-54.77,1437.6,1307.08,-671.92,-1464.09,595.13,1420.09,-3.89,-68.24,-135.83,-4.3,2.41
1F51,28,-65.58,1183.94,1072.8,-573.04,-1499.67,483.7,1659.53,-3.91,-69.29,-136.14,-7.72,1.9
1F51,15,-43.59,79.15,1272.04,-368.51,-1324.02,374.63,1333.73,-0.73,-45.27,-136.11,-3.99,2.09
1F51,24,-52.86,1207.42,1159.31,-479,-1502.48,443.11,1582.4,-3.32,-61.01,-140.27,-4.79,2.35
1F51,45,-67.92,1693.8,1031.14,-593.04,-1470.67,497.4,1710.88,-2.33,-77.23,-134.76,-6.71,2.16
1F51,9,-37.63,118.35,1242.82,-328.89,-1387.51,294.91,1354.31,-1.11,-35.85,-144.37,-2.86,2.46
1F51,23,-40.84,658.29,1056.22,-291.37,-1422.91,259.71,1507.5,-1.76,-42.96,-142.96,-4.51,2.46
1F51,59,-77.49,3179.58,1165.84,-770.67,-1574.76,723.54,1638.29,-5.64,-93.09,-140.62,-13.89,1.72
1F51,29,-55.44,1266.17,1144.67,-529.04,-1443.23,458.33,1508.65,-5.58,-59.01,-145.56,-8.52,2.17
1F51,19,-35.09,386.51,1029.85,-237.1,-1389.42,205.93,1461.3,-0.98,-34.33,-145.05,-5.56,2.05
1F51,33,-65.52,1188.55,1022.76,-541.62,-1463.13,449.55,1678.33,-1.72,-73.59,-133.84,-9.22,1.65
1F51,25,-48.83,468.24,1304.49,-617.48,-1396.6,606.9,1394.87,-4.74,-56.82,-138.79,-0.44,2.12
1F51,32,-53.25,1706.94,1140.91,-496.17,-1440.26,432.69,1509.83,-3.62,-57.17,-145.15,-6.51,2.34
1F51,42,-67.19,2087.05,1126.26,-588.46,-1548.19,516.36,1624.56,-7.67,-77.39,-138.95,-7.09,2.17
1F51,10,-39.06,198.26,1308.72,-275.68,-1394.52,286.12,1339.23,0,-37.51,-141.18,-4.84,1.31
1F51,68,-84.74,2806.21,1257.53,-943.06,-1582.54,877,1643.13,-4.62,-110,-136.95,-17.45,2.43
1F51,35,-57.38,880.15,1348.84,-545.04,-1473.85,495.24,1420.91,-1.98,-61.46,-136.73,-8.63,1.34
1F51,17,-38.68,929.89,1231.78,-220.35,-1340.41,230.38,1301.61,-0.44,-35.38,-146.41,-9.68,2.41
1F51,45,-61.48,1817.8,1218.48,-697.9,-1480.89,678.67,1540.3,-6.82,-80.48,-137.24,-8.62,2.21
1F51,59,-94.77,1269.75,1188.4,-958.36,-1620.81,912.33,1803.94,-6.4,-113.87,-124.27,-11.03,1.95
1F51,33,-55.31,1025.45,1341.22,-519.43,-1394.99,519.9,1423.81,-3.23,-61.71,-134.78,-1.09,2.19
1F51,53,-79.9,1988.94,1140.66,-711.48,-1586.1,675.25,1800.17,-3.78,-99.74,-130.01,-6.06,2.33
1F51,11,-33.59,497.62,945.42,-211.71,-1314.31,155.49,1498.63,-1.64,-34.87,-133.43,-4.94,2.14
1F51,21,-49.11,463.82,1297.7,-426.36,-1316.71,397.12,1329.79,-2.62,-51.95,-136.04,-5.13,1.64
1F51,38,-53.92,766.25,962.11,-389.03,-1392.41,330.09,1574.67,-2.21,-59.11,-135.9,-6.35,2.36
1F51,33,-51.72,809.8,1021.63,-445.88,-1433.99,373.48,1698.53,-2.61,-63.28,-126.83,-3.57,1.83
1F51,37,-56.71,1280.33,1307.6,-643.75,-1482.87,585.91,1426.8,-4.08,-68.51,-137.75,-4.5,2.39
1F51,12,-38.54,96.88,997.5,-297.64,-1341.76,256.24,1515.57,-2.88,-40.37,-131.83,-7.42,2.18
1F51,24,-43.18,695.45,951.77,-291.1,-1373.55,229.38,1537.05,0,-45.98,-134.27,-7.58,1.65
1F51,27,-53.04,915.6,1034.66,-444.93,-1449.1,393.62,1714.42,-1.4,-63.23,-125.46,-1.61,2.18
1F51,24,-56.7,1225.31,1371.27,-476.81,-1464.25,475.66,1412.03,-0.6,-57.72,-138.32,-6.87,1.66
1F51,27,-44.51,1342.47,963.76,-308.44,-1375.26,234.77,1512.82,-1.62,-45.85,-135.45,-8.23,1.62
1F51,58,-75.26,3345.65,1374.73,-868.74,-1475.01,816.74,1464.8,-4.51,-97.44,-135.01,-8.87,1.63
1F51,47,-56.51,2418.53,1004.43,-464.39,-1430.99,363.03,1577.27,-2.65,-70.84,-138.94,-11.5,1.63
1F51,37,-53.88,1234.48,1353.91,-485.05,-1492.93,468.07,1430.14,-3.92,-62.01,-138.34,-6.89,1.62
1F51,16,-29.74,402,962.65,-252.82,-1349.24,208.57,1410.88,-0.56,-29.9,-144.58,-6.17,2.21
1F51,43,-52.59,1432.33,1347.28,-473.91,-1485.15,454.34,1436.37,-3.4,-62.73,-138.5,-5.08,1.94
1F51,43,-64.78,1156.58,1027.63,-491.54,-1475.98,412.54,1645.98,-2.31,-73,-134.4,-10.95,1.26
1F51,21,-53.56,570.85,1337.94,-514.59,-1384.58,487.06,1374.27,-1.5,-56.54,-136.6,-5.61,1.02
1F51,74,-72.1,4863.34,1067.14,-644.1,-1526.24,531.83,1691.03,-4.11,-93.02,-133.9,-13.2,1.09
1F51,49,-49.58,2781.09,963.77,-389.19,-1402.59,313.08,1536.05,-2.32,-67.11,-139.62,-7.53,2.33
1F51,34,-64.38,1444.95,1071,-537.46,-1501.51,455.45,1637.26,-3.19,-69.77,-136.75,-10.31,1.47
1F51,31,-54.46,2320.98,1067.23,-516.02,-1463.91,435.4,1670.46,-2.89,-71.34,-127.24,-6.54,1.37
1F51,16,-49.97,1480.63,1348.13,-425.6,-1399.61,453.41,1378.83,-2.61,-52.85,-137.43,-3.68,1.13
1F51,39,-50.75,2995.97,1044.82,-421.67,-1427.88,340.58,1588.06,-2.83,-60.43,-134.98,-9.68,1.59
1F51,22,-35.4,385.36,1032.17,-234.53,-1383.81,190.37,1450.44,-0.99,-33.26,-145.62,-6.74,1.8
1F51,27,-51.85,726.53,1373.83,-461.52,-1489.56,483.99,1396.57,-4.56,-59.72,-136.51,-2.64,1.66
1F51,48,-73.18,1200.94,1081.6,-628.34,-1530.15,527.83,1677.98,-3.05,-82.09,-131.89,-12.31,1.07
1F51,51,-47.74,2515.56,975.88,-406.08,-1436.68,332.56,1512.87,-3.36,-61.77,-141.32,-9.45,2.32
1F51,33,-72.28,1246.04,1072.98,-649.99,-1532.56,538.63,1724.44,-3.62,-79.63,-130.62,-7.66,1.76
1F51,14,-31.73,433.74,1015.79,-194.87,-1347.61,174.03,1412.36,-0.83,-27.62,-145.9,-6.28,1.98
1F51,49,-55.71,1812.79,1036.75,-446.19,-1475.98,392.73,1578.93,-1.16,-64.85,-140.39,-9.88,1.68
1F51,29,-53.61,1076.2,1332.99,-520.79,-1385.22,477.49,1384.71,-3.1,-59.55,-135.05,-4.41,1.49
1F51,28,-60.51,671.09,1302.3,-700.16,-1432.06,621.21,1406.44,-5.58,-71.93,-137.49,-5.53,2.06
1F51,68,-79.49,3120.71,1208.17,-841.05,-1604.83,778.36,1644.61,-5.19,-101.01,-136.32,-11.15,1.86
1F51,75,-89.3,4032.04,1157.05,-974.79,-1599.99,884.82,1782.12,-5.69,-126.42,-125.34,-13.29,1.49
1F51,42,-59.65,1771.27,1204.24,-698.18,-1482.67,671.1,1540.03,-4.63,-76.98,-139.14,-7.33,2.14
1F51,68,-75.91,4466.37,1115.18,-669.16,-1551.12,603.85,1642.42,-5.43,-92.84,-135.48,-16.51,1.57
1F51,30,-37.31,1321.98,972.35,-273.17,-1384.92,217.64,1493.47,-0.83,-40.47,-138.32,-7.31,1.81
1F51,60,-77.79,2718.35,1199.44,-812,-1600.05,746.42,1648.42,-5.61,-98.09,-136.05,-10.1,1.86
1F51,56,-75.2,2680.81,1152.69,-704.23,-1581.04,650.64,1651.88,-4.91,-88.09,-134.47,-14.41,1.35
1F51,62,-60.17,4109.22,952.89,-467.42,-1380.85,355.11,1603,-0.89,-118.65,-134.77,-8.77,2.07
1F51,33,-60.54,1402.2,1321.52,-690.3,-1410.75,637.48,1395.09,-5.06,-72.33,-137.06,-5.32,2.1
1F51,39,-72.04,1385.96,1076.96,-607.13,-1535.45,514.42,1703.32,-2.74,-80.26,-130.03,-10.59,1.31
1F51,85,-89,4376.78,1219.97,-1022.78,-1604.58,946.13,1694.86,-6.55,-131.11,-127.95,-15.1,1.83
1F51,64,-70.61,4135.53,996.95,-597.43,-1434.96,554.29,1728.91,-3.43,-89.17,-133.24,-6.82,2.25
1F51,46,-64.62,1582.7,1084.55,-548.97,-1509.84,464.29,1616.65,-3.14,-70.73,-138.38,-12.19,1.23
1F51,36,-48.07,3477.39,985.87,-435.18,-1334.18,355.71,1592.18,-0.47,-59.71,-139.64,-6.1,2.23
1F51,60,-85.96,2277.33,1196.94,-944.83,-1616.26,898.35,1709.07,-9.06,-109.99,-125.59,-9.98,1.81
1F51,36,-55.4,1356.81,1308.78,-517.76,-1448.89,476.97,1414.6,-2.41,-60.97,-139.54,-8.22,2.09
1F51,42,-72.61,2845.64,1429.99,-805.47,-1523.42,821.13,1458.8,-5.5,-90.06,-132.74,-5.41,2.19
1F51,38,-39.54,3216,909.42,-264.93,-1360.15,198.54,1534.99,-0.99,-56.12,-132.61,-5.23,2.29
1F51,30,-54.94,1682.64,1363.54,-505.31,-1388.2,501.43,1362.66,-3.47,-59.12,-138.86,-6.38,0.83
1F51,74,-69.09,4216.63,1221.61,-838.77,-1472.27,819.43,1546.02,-7.43,-97.7,-143.83,-15.2,2.15
1F51,58,-75.85,2589.39,1186.77,-769.6,-1609.43,711.48,1655.86,-5.58,-97.52,-134.5,-7.49,2.07
1F51,64,-82.63,4688.15,1083.34,-746.29,-1527.23,673.69,1816.92,-3.79,-103.86,-128.04,-7.6,1.85
1F51,16,-47.95,396.17,1262.17,-481.56,-1405.15,434.02,1384.99,-3.73,-49.62,-140.13,-4.73,2.16
1F51,89,-76.28,5343.14,1066.43,-673.4,-1536.91,564.65,1731.84,-3.56,-103.61,-131.87,-12.68,1.29
1F51,35,-54.5,1599.84,1377.7,-453.69,-1349.37,480.53,1332.73,-1.39,-63.79,-137.59,-6.05,1.18
1F51,67,-65.55,2295.05,1150.76,-619.23,-1536.24,564.09,1591.71,-4.87,-79.32,-142.68,-13.06,1.76
1F51,72,-87.92,3647.86,1158.35,-872.64,-1574.74,821.21,1698.08,-5.39,-112.15,-129.06,-16.82,1.57
1F51,42,-42.72,1900.79,947.7,-293.98,-1375.34,207.2,1554.8,0,-54.41,-132.03,-7.14,1.82
1F51,56,-64.46,3601.09,1059.73,-540.58,-1501.61,473.7,1601.54,-3.46,-76.5,-137.04,-14.99,1.35
1F51,24,-46.54,895.84,994.75,-339.27,-1393.03,277.09,1561.67,-0.82,-47.07,-132.7,-8.07,1.3
1F51,66,-61.76,4312.24,964.47,-476.17,-1381.93,384.02,1573.12,-2.7,-93.89,-136.15,-10.7,2.06
1F51,68,-79.21,4145.02,1068.94,-706.06,-1531.59,620.53,1792.73,-2.23,-103.16,-128.57,-10.91,1.45
1F51,81,-83.93,4727.92,1426,-828.07,-1501.37,795.51,1490.92,-3.18,-104.55,-136.27,-14.32,1.6
1F51,32,-56.13,1587.33,1291.36,-373.98,-1329.22,377.14,1334.17,-0.99,-58.2,-137.79,-10.4,2.29
1F51,55,-67.53,3379.97,1397.86,-694.98,-1567.05,684.22,1487.61,-4.48,-89.22,-136.91,-3.51,2.18
1F51,47,-47.78,4122.02,946.32,-355.76,-1348.34,286.65,1587.35,-2.93,-80.87,-134.12,-6.7,2.21
1F51,88,-103.3,3958.11,1204.75,-1043.21,-1639.09,1036.3,1894.68,-5.31,-141.03,-121.72,-10.9,2.22
1F51,61,-92.58,2573.68,1200.64,-895.09,-1649.76,890.95,1809.2,-7.58,-113.7,-125.59,-7.5,2.39
1F51,61,-68.38,5399.19,989.41,-527.68,-1437.19,425.61,1685.05,-0.9,-91.63,-133.29,-9.46,1.82
1F51,46,-74.56,2384.19,1416.32,-772.99,-1497.86,793.99,1443.85,-4.83,-84.82,-135.83,-9.25,1.45
1F51,85,-82.41,5554.24,1122.27,-853.73,-1566.28,748.45,1726.67,-6.1,-113.06,-131.03,-16.46,1.23
1F51,74,-90.22,3859.95,1199.4,-1040.7,-1618.04,1021.23,1778.01,-7.68,-127.75,-122.59,-6.7,2.08
1F51,71,-88.02,4004.11,1209.53,-989.14,-1601.4,959.45,1705.32,-7.19,-122.43,-126.75,-12.12,1.71
1F51,55,-77.28,2259.89,1135.84,-704.7,-1538.16,672.28,1672.08,-1.31,-89.68,-127.46,-12.82,2.32
1F51,42,-58.32,2796.56,1074.09,-550.99,-1462.71,492.7,1646.53,-5.36,-80.43,-129.96,-8.26,1.41
1F51,38,-53.92,4260.21,1024.04,-456.77,-1439.48,378.82,1674.9,-0.9,-77.16,-127.49,-6.04,1.66
1F51,52,-54.61,4136.62,1028.58,-466.34,-1433,387.65,1649.74,-1.99,-83.14,-128.25,-9.29,1.73
1F51,33,-46.67,1741.23,1049.21,-468.23,-1367.86,456.45,1544.31,-1.9,-65.23,-129.44,-11.07,2.45
1F51,72,-67.59,4529.33,1045.75,-560.04,-1383.24,493.71,1674.49,-4.16,-89.75,-131.51,-13.03,2.3
1F51,57,-83.64,2044.13,1198.03,-867.8,-1614.48,822.81,1720.49,-8.82,-100.49,-126.21,-6.75,2.11
1F51,62,-62.62,5545.7,1101.03,-604.53,-1420.54,565.01,1640.09,-6.75,-85.98,-133.93,-13.67,2.15
1F51,88,-87.31,6482.73,1179.57,-865.22,-1589.91,841.36,1685.46,-6.59,-121.27,-131.87,-19.16,1.94
1F51,45,-56.04,1877.05,1195.53,-626.65,-1488.83,600.1,1543.79,-5.73,-71.86,-139.66,-6.02,2.25
1F51,47,-60.61,2541.85,1078.15,-527.48,-1421.58,490.54,1562.14,-3.85,-66.8,-131.46,-13.82,2.18
1F51,75,-90.63,3326.38,1126.47,-878.78,-1591.02,787.68,1813.71,-1.9,-118.76,-123.04,-11.67,1.74
1F51,57,-73.61,5673.62,1042.03,-694.15,-1516.61,645.16,1760.19,-1.5,-138.78,-131.79,-5.36,2.39
1F51,79,-96.18,6262.05,1198.06,-1150.93,-1618.87,1123.1,1849.5,-7.45,-146.08,-119.25,-7.03,2.31
1F51,93,-89.97,6636.86,1197.72,-1113.44,-1621.15,1085.99,1763.92,-7.96,-146.87,-122.49,-9.61,1.86
1F51,91,-90.87,7587.89,1272.19,-1078.64,-1635.97,1075.63,1700.2,-7.44,-139.25,-129.93,-8.1,2.31
1F51,59,-56.86,4144.38,710.99,-782.73,-855.15,738.28,987.38,-1.47,-94.62,-144.56,-6.39,17.17
1F51,39,-53.88,2324.06,978.32,-329.52,-642.47,332.69,744.02,-1.19,-71.66,-133.83,-12.33,21.6
1F51,39,-46.54,1103.45,922.72,-476.29,-934.44,497.02,1149.19,-2.47,-58.1,-129.11,1.53,19.84
1F51,73,-83.07,5328.14,1470.61,-692.78,-1717.72,678.37,1887.18,-4.16,-120.18,-136.12,-3.64,7.16
1F51,34,-47.57,2724.6,938.85,-394.22,-802.96,417.68,851.64,-3.25,-69.47,-123.69,-0.2,21.04
1F51,35,-57.13,791.78,1300.55,-390.41,-1348.55,414.57,1515.55,-2.89,-68.28,-121.54,4.92,15.54
1F51,21,-39.39,1424.83,775.05,-254.33,-674.02,253.9,689.89,0,-52.58,-130.65,-12.41,22.99
1F51,33,-32.17,1692.77,798.79,-161.48,-600.24,164.09,622.77,-0.71,-27.14,-151.35,-13.33,21.52
1F51,38,-75.58,1583.38,1421.57,-743.27,-1902.52,738.55,2136.31,-7.66,-92.31,-141.45,-1.37,13.38
1F51,14,-47.12,842.81,1163.11,-327.34,-1265.68,358.73,1226.05,-1.2,-54.07,-122.54,3.7,15.66
1F51,46,-70.26,2397.21,920.65,-508.95,-1375.02,507.6,1506.25,-1.12,-94.23,-129.7,-20,20.71
1F51,37,-39.17,3896.02,828.84,-487.32,-1447.54,445.91,1676.65,-0.49,-88.23,-122.74,9.42,14.34
1F51,35,-35.63,1753.37,665.12,-456.38,-788.91,401.77,827.72,-1.87,-54.96,-131.16,0.16,16.99
1F51,18,-32.1,781.18,907.68,-198.58,-635.13,197.61,667.61,-1.66,-28.82,-145.13,-14.19,21.66
1F51,52,-68.98,2082.17,1106.45,-522.76,-1313.72,561.89,1192.38,-3.42,-86.36,-135.49,0.26,15.18
1F51,35,-48.32,954.84,931.08,-572.15,-830.72,598.97,851.26,-4.76,-68.26,-139.82,-4.78,14.27
1F51,35,-51.36,2505.73,1083.86,-513.79,-710.1,532.67,843.19,-3.92,-81.27,-145.67,-14.83,23.47
1F51,20,-30.77,687.24,644.99,-338.91,-707.28,340.53,704.8,-1.49,-35.74,-147.08,-4.9,16.94
1F51,37,-53.1,1286.28,905.42,-515.48,-719.19,552.28,784.89,-3.71,-72.06,-134.35,-12.44,23.29
1F51,42,-45.45,1827.33,982.7,-519.34,-1497.04,506.9,1374.62,0,-69.58,-127.24,1.38,14.42
1F51,14,-33.11,160.83,812.36,-366.52,-963.6,360.2,969.68,-4.22,-39.61,-147.89,-5.4,22.45
1F51,24,-48.2,1410.77,1008.65,-185.96,-722.69,203.15,755.06,0,-53.43,-128.78,-3.9,23.65
1F51,44,-62.08,1453.74,749.83,-719.61,-1535.77,674.11,1792.68,-5.18,-89.48,-117.51,-3.83,16.09
1F51,66,-57.71,3700.08,777.82,-788.76,-808.18,793.71,829,-5.86,-82.36,-154.78,-8.24,16.09
1F51,24,-33.96,1258.8,697.48,-385.9,-666.6,399.91,699.34,-3.26,-45.37,-150.83,-2.11,15.98
1F51,26,-30.51,967.53,738.31,-293.65,-918.55,230.98,928.7,-0.72,-38.93,-144.01,-3.45,14.1
1F51,26,-47.74,565,1316.3,-266.17,-1025.84,294.92,1054.97,-1.38,-50.8,-150.91,-7.48,18.3
1F51,36,-56.98,1549.89,1091.86,-518.95,-1656.13,527.41,2127.52,-5.69,-77.85,-124.28,0.88,10.48
1F51,24,-29.32,1155.92,617.56,-332.98,-1029.74,313.97,1197.38,-0.48,-39.53,-134.73,-1.83,15.1
1F51,37,-32.86,1732.24,799.51,-308.74,-552.04,340.24,556.68,-3.06,-47.25,-142.13,-10.35,21.59
1F51,26,-46.15,917.57,875.69,-414.98,-738.64,404.56,799.83,-3.37,-68.26,-122.94,-2.62,21.34
1F51,27,-48.74,330.99,1304.67,-535.46,-1595.11,537.6,1887.33,-3.41,-61.84,-136.64,5.54,13.3
1F51,28,-49.71,2277.26,752.51,-524.98,-1073.24,555.17,1152.69,-4.87,-63.23,-141.57,-5.15,16.03
1F51,19,-31.11,610.4,742.08,-268.83,-676.38,281.93,700.36,-0.99,-36.27,-141.58,-9.74,15.83
1F51,26,-58.51,911.71,795.32,-607.17,-715.27,617.07,729.63,-3.4,-71.73,-134.22,-4.55,23.93
1F51,53,-53.07,2642.81,927.46,-538.45,-1513.46,533.25,1431.31,-5.48,-76.57,-140.71,-12.47,20.53
1F51,9,-18.15,159.05,690.79,-143.89,-680.51,150.89,709.75,0,-18.08,-148.84,-4.21,13.85
1F51,19,-36.56,326.03,682.33,-355.67,-755.81,350.9,876.49,-1.49,-43.36,-139.38,-2.97,24.33
1F51,42,-59.72,2862.53,868.99,-801.77,-1080.26,844.28,1131.86,-6.93,-89.29,-144.49,-1.68,17.26
1F51,31,-62.06,1222.36,1102.32,-651.62,-873.9,639.29,962.82,-8.28,-81.56,-136.2,-12.72,22.93
1F51,19,-40.85,192.08,844.82,-372.48,-1535.22,319.39,1887.67,-2.2,-56.82,-123.75,3,11.45
1F51,32,-34.07,1207.64,871.27,-221.44,-584.37,242.78,621.54,-1.39,-41.69,-143.68,-12.2,21.58
1F51,34,-44.71,1817.98,811,-408.81,-1036.46,372.64,1204.42,-1.31,-56.57,-143.11,-3.39,18.9
1F51,20,-44.29,842.15,768.75,-438.52,-1097.62,469.38,1176.74,-2.41,-54.37,-141.14,-6.37,15.67
1F51,53,-78.75,2886.7,1309.3,-1085.78,-1419.21,1050.91,1456.1,-8.33,-115.85,-134.84,-9.4,4.46
1F51,27,-30.87,899.66,795.94,-263.46,-545,290.85,566.73,-3.69,-34.28,-146.39,-12.85,22.99
1F51,73,-91.93,3239.77,971,-1089.04,-1211.96,1102.11,1412.38,-7.18,-129.35,-134.61,-3.79,17.05
1F51,32,-51.68,2099.75,1076.27,-498.35,-1539.4,479.42,1647.78,-2.77,-70,-127.85,3.93,18.68
1F51,25,-42.35,662.55,890.72,-281.34,-1079.65,296.15,1084.37,0,-44.86,-151.21,-4.94,15.59
1F51,39,-55.94,1293.29,906.85,-536.8,-833.18,530.43,867.31,-2.33,-66.62,-143.94,-18.71,21.6
1F51,33,-48.32,1297.7,779.43,-471.05,-682.43,435.61,714.61,-5.32,-55.52,-148.43,-11.25,20.96
1F51,30,-46.76,2331.63,1002.41,-352.29,-1324.94,350.56,1493.3,-2.14,-64.88,-130.43,0.12,16.27
1F51,34,-64.74,1117.26,977.39,-732.74,-1740.08,752.45,1809.59,-1.86,-93.36,-128.48,5.14,10.24
1F51,21,-40.73,129.55,1178.85,-368.07,-1182.04,372.84,1338.27,-2.79,-47.97,-147.12,-7.73,15.24
1F51,64,-71.61,3123.1,1410.26,-703.87,-1349.22,689.5,1470.09,-5.75,-101.09,-132.61,-5.37,12.08
1F51,32,-32.85,2662.72,829.78,-394.27,-1214.88,354.62,1329.18,-3.79,-52.81,-138.16,-6.76,24.27
1F51,56,-57.62,2210.57,1075.23,-383.69,-1162.44,392.09,1216.75,0,-70.46,-126.17,-9.42,18.58
1F51,62,-53.64,3562.26,706.75,-649.58,-685.2,622.7,705.78,-3.23,-89.45,-134.35,-10.96,24.41
1F51,28,-60.45,1346.23,834.3,-802.27,-741.17,808.92,716.2,-5.76,-80.29,-126.17,-0.95,23.38
1F51,36,-40.04,1037.11,681.48,-481.96,-1061.14,484.5,1289.11,0,-54.04,-143.29,-1.09,15.22
1F51,37,-46.52,1759.35,718.44,-568.83,-1380.36,531.03,1619.06,-3.06,-72.77,-131.16,8.93,17.59
1F51,28,-50.25,1181.36,1328.34,-346.71,-1002.97,392.94,997.07,-0.55,-58.88,-149.48,-11.65,17.67
1F51,28,-50.82,1488.13,1107.68,-553.09,-1422.35,531.09,1593.55,-3.77,-70.4,-113.94,10.86,18.97
1F51,30,-53.6,781.88,723.45,-633.27,-882.32,630.19,901.75,-4.21,-79.5,-125.24,6.94,17.49
1F51,12,-31.48,440.24,1001.55,-352.8,-1251.87,300.51,1291.62,-1.76,-34.07,-150.87,-0.39,7.98
1F51,46,-38.87,2432.74,676.25,-516.76,-689.1,537.1,726.73,-2.28,-63.95,-149.88,-7.55,16.9
1F51,20,-31.4,762.43,646.77,-432.77,-713.13,443.02,717.14,-3.25,-38.55,-151.39,-5.39,16.86
1F51,42,-46.66,1227.08,818.21,-450.65,-695.09,411.35,772,-3.15,-52.65,-142.82,-12.05,19.41
1F51,10,-27.26,426.41,657.36,-264.76,-1104.83,239.7,1460.4,-1.82,-29.8,-137.67,0.06,16.22
1F51,42,-40.99,2380.97,899.33,-505.65,-1571.09,543.36,1559.59,-2.52,-67.11,-138.11,-10.4,19.5
1F51,31,-50.59,1106.51,942.82,-378.22,-1380.64,376.43,1371.7,-5.87,-56.89,-135.86,-7.85,21.54
1F51,37,-41.49,1299.8,775.9,-455.82,-729.1,474.74,738.5,-3.46,-47.76,-152.76,-4.89,16.97
