ID,vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,RMSD
1HE1,89,-70.42,5564.98,430.39,-754.2,-1430.94,746.67,2469.41,-5.83,-106.07,-145.88,-5.83,21.75
1HE1,21,-48.73,436.97,391.9,-657.54,-1222.2,596.17,2027.59,-4.03,-61.73,-134.55,8.55,21.82
1HE1,23,-41.34,246.76,375.58,-433.26,-1023.23,422.49,1247.65,-1.9,-47.13,-160.42,-1.14,19.68
1HE1,26,-40.77,637.55,377.87,-324.54,-896.78,323.41,1353.04,0,-46.82,-148.28,-7.84,21.13
1HE1,15,-34.93,299.28,318.29,-454.44,-1091.77,453.6,1230.44,-4.46,-39.38,-160.95,0.45,19.16
1HE1,51,-44.22,3968.5,392.76,-525.48,-1294.1,510.08,1556.05,-0.96,-92.56,-160,-8.43,18.42
1HE1,47,-65.74,2160.32,774.78,-445.72,-1411.77,486.12,1623.35,-1.7,-89.87,-140.26,-8.09,15.25
1HE1,36,-53.24,1478.9,509.82,-716.77,-1740.17,692.74,2858.94,-0.77,-77.67,-141.89,8.4,16.94
1HE1,27,-64.71,2145.28,794.35,-523.01,-1197.24,580.38,1319.05,-2.19,-79.09,-130.39,-5.43,14.24
1HE1,33,-48.92,1647.92,495.05,-460.23,-1503.96,432.9,1905.38,-2.5,-60.8,-147.14,-0.59,16.57
1HE1,16,-31.77,354.98,401.65,-300.04,-1033.78,306.03,1575.5,-0.94,-34.3,-149.97,-0.82,21.48
1HE1,68,-77.37,6163.57,447.57,-1199.8,-1653.43,1148.44,1830.61,-3.46,-130.13,-144.02,4.47,19.16
1HE1,22,-34.32,1402.85,507.98,-341.55,-1182.75,342.71,1561.02,-1.94,-40.88,-135.68,0.81,19.06
1HE1,17,-32.29,430.38,423.03,-458.78,-991.15,472.59,1467.29,0,-39.58,-151.91,-5.06,17.91
1HE1,26,-55.77,803.22,706.85,-806.47,-1419.76,840.31,1679.07,-5.25,-77.55,-145.25,9.12,14.05
1HE1,51,-46.54,2907.88,327.69,-600.36,-1677.8,572.52,2028.58,-1.44,-59.93,-161.49,-4.14,12.47
1HE1,26,-31.25,1330.8,334.57,-228.11,-1147.69,225.58,1334.45,-1.16,-31.78,-160.33,-8.87,16.22
1HE1,48,-48.87,1953.12,412.73,-548.8,-1177.52,528.38,1906.32,-2.16,-67.69,-142.72,-6.06,23.32
1HE1,66,-64.11,4455.79,573.68,-916.68,-1067.38,913.61,1300.55,-4.73,-114.72,-139.37,0.69,18.87
1HE1,39,-40.79,2160.44,480.6,-532.71,-1393.61,527.16,1521.95,-5.1,-64.67,-141.31,2.23,17.71
1HE1,59,-59.53,2216.59,559.56,-959.11,-1091.61,986.34,1362.55,-3.47,-98.21,-145.09,4.65,20.04
1HE1,19,-37.68,391.18,390.65,-397.15,-975.32,375.34,1290.44,-1.38,-35.34,-167.09,-3.05,15.43
1HE1,24,-35.6,691.97,443.73,-602.4,-1357.63,556.65,1445.29,-5.86,-51.69,-142.91,8.05,20.7
1HE1,13,-36.97,344.83,719.95,-267.51,-1247.81,308.91,1469.11,0,-39.18,-143.55,-4.03,16.74
1HE1,21,-35.6,889.87,372.4,-378.63,-1420.11,346.21,2309.38,-1.46,-46.3,-137.24,-5.67,16.96
1HE1,35,-48.75,1588.23,436.53,-705.72,-1273.13,687.9,1400.92,-4.48,-76.07,-144.94,4.63,21.17
1HE1,20,-35.24,988.67,369.24,-424.84,-1092.73,394.54,1449.02,-0.43,-42.75,-151.49,2.78,22.01
1HE1,44,-57.1,2880.33,590.31,-815,-1360.3,776.71,1773.99,-3.83,-91.36,-131.24,-5.32,21.36
1HE1,67,-59.82,3266.94,631.32,-1059.74,-948.61,1052.65,1135.17,-8.94,-100.62,-148.14,5.38,16.91
1HE1,15,-51.88,200.51,664.68,-583.98,-1308.59,552.28,1634.26,-2.64,-57.43,-153.69,3,19.56
1HE1,42,-51.97,2780.33,572.42,-804.26,-1329.15,772.37,1609.61,-2.28,-90.98,-131.47,2.32,7.74
1HE1,36,-56.6,2387.4,666.11,-794.98,-884.42,754.93,1118.18,-4.2,-82.19,-142.8,2.38,18.76
1HE1,15,-40.16,695.34,728.2,-477.15,-1115.41,438.91,1397.02,-1.06,-53.73,-144.31,6.06,16.08
1HE1,39,-65.93,1785.23,592.3,-734.29,-1350.38,775.58,1702.44,-4.85,-87.34,-143.28,0.12,19.45
1HE1,11,-24.77,1662.81,420.99,-148.28,-1311.05,138.3,1545.89,-0.89,-31.49,-142.95,-3.4,8.73
1HE1,27,-34.46,1849.6,396.38,-188.05,-967.51,186.81,1322.27,0,-42.61,-159.99,-7.11,16.43
1HE1,17,-31.78,667.02,438.6,-262.58,-988.77,278.77,1431.54,-1.56,-35.83,-157.84,-7.28,17.29
1HE1,29,-58.49,519.82,448.66,-1089.55,-1249.07,1093.88,1748.65,-6.56,-87.72,-134.33,16.86,18.89
1HE1,20,-28.14,873.48,349.7,-292.05,-1093.7,272.59,1430.89,-0.72,-32.02,-152.02,-1.19,21.6
1HE1,8,-30.3,47.28,416.37,-270.7,-998.18,265.86,1519.79,-1.86,-30.83,-153.06,-1.82,20.58
1HE1,15,-37.73,848.32,454.2,-503.85,-787.52,514.42,1176.01,-4.28,-46.93,-148.8,-1.25,21.29
1HE1,71,-69.59,5178.12,714.53,-1072.66,-1277.24,1082.81,1484.03,-3.35,-119.18,-137.89,0.57,17.79
1HE1,50,-39.23,3396.11,455.12,-533.11,-1514.96,500.6,1725.11,-1.71,-66.51,-141.29,-3.43,9.94
1HE1,30,-44.45,1879.1,472.93,-634.02,-1023.41,618.31,1370.63,-1.89,-57.4,-148.9,4.15,20.75
1HE1,41,-52.76,3570.4,488.98,-540.51,-1223.45,544.64,1565.98,-0.93,-72.5,-149.76,2.91,20.49
1HE1,63,-56.94,2302.42,437.95,-801.43,-1643.11,775.69,2703.39,-3.23,-93.88,-135.22,-3.37,13.11
1HE1,49,-50.12,3946.79,457.71,-647.23,-1121.74,630.85,1225.13,-3.73,-79.22,-145.35,-6.46,14.82
1HE1,33,-47.54,1927.07,473.94,-611.39,-1199.85,614.71,2034.53,-2.34,-66.96,-141.58,-3.39,19.76
1HE1,12,-37.55,230.07,460.58,-485.95,-1112.14,459.32,1576.27,-1.79,-44.73,-133.48,3.26,19.33
1HE1,22,-41.35,583.6,535.92,-446.34,-814.99,422.81,1039.92,-2.49,-52.2,-136.99,-4.56,19.03
1HE1,9,-26.65,84.97,545.89,-317.35,-1484.46,303.16,1714.66,-0.9,-37.43,-142.53,0.45,12.88
1HE1,51,-59.1,2696.61,392.55,-817.54,-1274.05,815.15,2143.58,-7.95,-79.6,-139.33,2.21,21.42
1HE1,32,-43.58,2496.73,494.8,-596.34,-1109.61,627.4,1779.16,-4.26,-66.23,-147.98,0.55,20.01
1HE1,35,-36.94,813.02,452.88,-307.82,-1344.97,286.18,1400.98,-0.92,-45.34,-151.96,-3.46,18.71
1HE1,30,-35.51,1124.92,431.64,-330.86,-954.64,355.96,1529.42,-1.1,-45.06,-154.05,-0.56,23.56
1HE1,29,-44.28,2035.89,416.8,-388.1,-1293.59,394.08,1613.81,0,-54.76,-154.92,-3.04,11.66
1HE1,23,-36.87,744.88,293.45,-458.3,-827.7,460.17,1411.43,-2.63,-47.67,-149.11,-3.62,24.31
1HE1,45,-76.52,1879.88,529.31,-994.3,-1877.92,971.7,3185.09,-4.2,-115.15,-130.23,-5.05,14.45
1HE1,17,-33.13,792.55,372.02,-269.52,-1043.67,277.92,1338.36,-0.48,-32.45,-169.55,-0.19,21.95
1HE1,67,-51.76,4855.38,496.82,-662.16,-1708.26,674.11,2059.05,-4.06,-88.88,-140.57,0.07,12.33
1HE1,23,-32.94,902.04,501.85,-308.3,-1211.11,322.64,1279.98,-2.53,-37.6,-150.66,-6.68,16.22
1HE1,21,-34.79,667.96,634.3,-381.63,-1343.7,362.92,1543.32,-3.48,-48.67,-138.02,6.91,15.38
1HE1,71,-67.28,5046.7,709.52,-951.9,-1721.46,980.48,1906.27,-7.43,-122.4,-129.88,4.74,15.77
1HE1,20,-32.83,1122.06,406.51,-289.55,-1365.69,257.59,2107.72,-1.9,-41.83,-150.44,-2.96,16.92
1HE1,12,-42.98,59.48,714.23,-498.42,-1183.77,523.37,1336.37,-2.52,-58.79,-136.87,5.08,11.47
1HE1,18,-32.16,1493.21,294.58,-322.94,-741.78,333.68,1182.26,-0.61,-40.2,-153.46,-5.77,22.59
1HE1,19,-31.22,241.26,543.26,-351.48,-1422.4,331.5,1636.78,-0.43,-36.73,-141.6,2.17,10.5
1HE1,61,-55.67,3176.97,387.74,-663.92,-1693.23,623.08,1775.04,-0.97,-84.42,-147.32,-3.58,20.22
1HE1,16,-42.22,175.17,650,-438.87,-1017.42,413.55,1202.13,0,-50.31,-148.18,-1.69,22.33
1HE1,46,-74.29,2071.74,469.96,-1231.69,-1671.61,1174.43,2532.15,-7.41,-116.79,-135.21,6.64,14.77
1HE1,6,-41.26,119.1,487.31,-588.92,-1146.71,655.4,1880.57,-5.13,-53.76,-144.89,10.47,21.09
1HE1,24,-42.04,987.18,366.01,-305.69,-1392.11,254.52,1929.77,-1.71,-47.98,-148.17,-7.04,13.93
1HE1,26,-45.07,2255.83,492.38,-581.09,-914.89,589.4,1105.47,-1.54,-69.16,-147.2,-1.23,20.74
1HE1,26,-39.83,2970.93,647.14,-720.13,-2097.74,730.06,2625.79,-5.08,-71.64,-128.25,13.88,14.03
1HE1,33,-66.95,1267.33,846.36,-664.05,-1891.78,709.78,2045.55,-5.07,-93.98,-129.08,2.92,11.79
1HE1,5,-28.49,27.69,368.27,-417.25,-1375.23,401.25,1476.25,-0.91,-34.21,-147.32,4.02,19.63
1HE1,34,-45.63,1952.4,581.99,-693.7,-952.38,726.78,1235.16,-0.82,-68.12,-149.46,-3.79,13.6
1HE1,30,-36.83,2019.05,542.93,-400.1,-1299.26,383.32,1374.3,-2.49,-63.61,-143.23,1.68,18.79
1HE1,47,-59.48,2081.3,451.67,-742.26,-1123.41,759.5,1435.45,-6.71,-82.16,-153.08,-2.11,22.73
1HE1,53,-76.28,2715.58,764.8,-1098.89,-1550.19,1082.37,1773.18,-4.74,-116.19,-140.24,15.37,15.73
1I2M,95,-92.09,6476.01,1283.55,-1480.6,-8794.87,1429.01,8000.7,-3.25,-157.78,-300.89,18.8,2.49
1I2M,71,-83.53,6801.69,1269.53,-1386.52,-8769.27,1268.11,8041.03,-6.41,-142.33,-297.6,16.54,2.31
1I2M,117,-100.37,9116.69,1305.27,-1680.1,-8965.39,1578.5,8272.64,-9.37,-191.09,-289.75,19.64,2.4
1I2M,75,-75.6,6128.16,1229.91,-1294.89,-8779.68,1179.46,8048.39,-7.61,-133.1,-291.85,13.63,2.46
1I2M,94,-95.86,9365.4,1279.17,-1711.99,-8778.36,1593.24,7947.65,-11.21,-172.9,-299.46,17.01,2.39
1I2M,135,-138.9,12353.35,1376.5,-2360.22,-9150.03,2294.83,8301.71,-15.82,-284.77,-291.93,22.49,2.36
1I2M,67,-77.73,3697,1211.77,-1273.06,-8307.12,1267.82,6501.35,-8.38,-130.82,-297.47,8.37,14.86
1I2M,19,-49.55,519.86,773.77,-373.57,-6467.83,387.97,5376.73,-0.82,-61.78,-306.84,2.51,19.96
1I2M,87,-95.57,5203.55,764.57,-1433.11,-8286.6,1457.34,5849.63,-8.13,-145.57,-310.57,1.52,18.07
1I2M,48,-82,2840.56,1192.44,-1224.58,-8078.25,1217.1,6601.75,-12.69,-131.13,-288.46,19.63,9.74
1I2M,50,-65.94,3756.94,764.83,-987.18,-7360.42,969.43,5777.27,-4.48,-120.33,-303.68,4.81,25.87
1I2M,31,-41.64,1434.22,855.22,-286.82,-15616.21,278.52,4578.36,0,-54.58,-316.16,-5.32,20.82
1I2M,25,-37.55,642.95,1092.42,-275.6,-12627.37,276.51,5488.79,-1.13,-50.87,-316.11,-4,16.9
1I2M,16,-36.12,481.48,881.47,-291.25,-15530.79,261.29,5093.91,-2.16,-42.86,-316.43,-0.02,22.49
1I2M,22,-54.05,1271.43,706.52,-418.18,-7828.54,391.91,6194.1,-5.89,-67.1,-304.13,4.61,15.24
1I2M,77,-56.39,6126.71,685.77,-768.19,-7636.91,736.21,5240.84,-3.22,-93.7,-310.91,6.23,18.53
1I2M,81,-76.93,7485.53,960.77,-1271.6,-7785.63,1228.66,7062.53,-6.68,-167.62,-280.96,18.6,12.04
1I2M,73,-78.28,7235.22,700.16,-1227.48,-17704.81,1150.7,6388.79,-6.27,-148.58,-302.18,15.57,24.85
1I2M,38,-49.38,1258.09,767.37,-436.61,-14060.92,376.16,7983.92,-2.39,-75.89,-300.57,9.74,22.15
1I2M,62,-81.44,2771.33,1159.98,-842.39,-13716.35,819.76,6515.68,-5.58,-102.84,-298.16,-12.04,23.85
1I2M,92,-92,6037.4,967.72,-1450.72,-7213.13,1428.93,5618.46,-10.85,-167.01,-297.01,17.89,12.98
1I2M,20,-38.45,549,761.75,-372.9,-8156.64,377.9,4664.11,-3.36,-43.98,-314.29,-7.69,20.21
1I2M,20,-47.28,507.8,1029.05,-442.43,-9349.72,409.49,6872.58,-2.05,-54.96,-310.26,-7.74,20.92
1I2M,85,-102.82,4756.74,767.77,-1554.75,-15334.04,1512.32,6735.91,-7.02,-172.64,-290.05,19.23,17.47
1I2M,52,-59.11,1947.65,916.47,-702.87,-7536.45,687.76,7475.34,-2.2,-89.08,-304.76,1.06,17.23
1I2M,30,-41.12,880.41,834.2,-610.66,-7928.87,562.12,5723.81,-2.95,-65.78,-298.64,7.58,19.75
1I2M,45,-60.97,1913.44,776.23,-775.6,-23388.2,845.48,7465.09,-4.42,-90.22,-297.22,11.48,23.3
1I2M,48,-46.85,2189.53,840.19,-549.66,-6215.55,522.5,5249.08,-6.28,-68.55,-303.69,6.21,19.32
1I2M,46,-57.58,2390.51,859.5,-578.8,-6028.66,569.31,5173.7,-5.12,-67.3,-311.19,-6.77,14.73
1I2M,41,-58.7,2396.82,693.31,-938.39,-7305.92,911.91,5686.03,-2.58,-100.1,-307.87,3.48,18.62
1I2M,42,-52.51,2968.92,971.65,-911.16,-8646.65,866.88,6562.88,-6.22,-94.16,-301.37,2.01,17.61
1I2M,47,-56.1,3160.23,894.86,-826.9,-7439.52,764.46,5829.47,-3.17,-94.99,-310.23,10.49,11.99
1I2M,20,-47.3,336.01,1064.44,-758.44,-11586.77,671.54,6243.67,-4.19,-70.04,-293.06,9.54,13.95
1I2M,38,-60.3,2459.87,939.55,-633.14,-11496.05,643.19,4511.75,-2.8,-80.28,-305.31,-1.63,22.05
1I2M,98,-85,6074.03,940.56,-1460.2,-10798.43,1471.02,7335.75,-7.72,-161.38,-312.5,2.38,22.35
1I2M,61,-73.35,2885.19,1030.07,-623.85,-7288.4,617.07,5813.25,-4.17,-97.55,-306.74,4.18,15.38
1I2M,46,-57.38,3018.97,869.36,-824.21,-7800.4,734.73,6331.87,-8.44,-93.61,-283.93,11.74,16.96
1I2M,29,-42.61,1100.79,686.51,-472.53,-20763.39,431.05,6001.26,-3.03,-58.64,-308.47,2.42,19.24
1I2M,50,-66.21,2201.47,1171.04,-873.15,-9451.48,895.44,6386.59,-2.68,-103.1,-299.86,7.13,12.25
1I2M,32,-50,1126.09,728.11,-546.96,-59854.87,493.39,6365.16,-1.2,-66.17,-308.72,0.28,20.36
1I2M,35,-57.2,953.87,933.61,-512.73,-12674.06,519.97,6696.08,-5.18,-78.26,-316.35,-3.46,23.49
1I2M,26,-43.58,1042.05,751.39,-389.65,-9965.63,370.25,5167.63,-1.44,-58.85,-298.74,-0.98,27.32
1I2M,51,-62.01,5575.62,1130.91,-823.51,-7942.04,839.57,5901.12,-4.74,-98.93,-309.8,7.96,15.99
1I2M,40,-50.42,1399.15,868.88,-433.34,-10369.1,420.68,5345.76,-2.8,-59.35,-315.58,-4.13,26.1
1I2M,125,-103.8,13122.28,1268.39,-1806.03,-8699.96,1736.87,6981.92,-9.55,-213.91,-289.34,17.45,6.45
1I2M,57,-81.64,1699.65,1185.02,-1297.85,-8002.26,1250.91,6986.7,-7.97,-125.24,-298.94,15.27,8.85
1I2M,11,-34.36,315.66,1062.65,-393.85,-8009.69,342,6466.21,-1.26,-49.7,-295.33,7.72,15.46
1I2M,16,-53.55,151.01,893.95,-627.2,-31463.97,548.51,5289.52,-0.73,-73.28,-287.67,11.58,22.7
1I2M,38,-50.43,685.09,777.42,-748.64,-6828.16,669.09,5766.69,-6.53,-73.54,-306.53,6.73,18.54
1I2M,57,-69.37,3976.5,1251.42,-1127.5,-9880.37,1231.78,6260.53,-2.32,-115.54,-305.83,14.63,15.36
1I2M,50,-65.67,2795.67,1035.88,-1064.71,-17393.44,1058.04,5764.31,-4.59,-106.96,-292.26,8.44,14.82
1I2M,77,-80.3,3984.75,861.49,-866.63,-6700.59,807.9,6194.46,-7.61,-117.75,-298.73,9.05,13.49
1I2M,44,-71.96,1991.55,899.46,-940.67,-7461.01,858.98,7454.04,-3.36,-99.64,-299.9,7.13,14.89
1I2M,54,-67.01,2294.54,867.71,-874.73,-7174.2,927.67,5721.21,-1.54,-90.23,-307.59,0.35,16.09
1I2M,79,-78.29,5850.75,1130.71,-1428.59,-7703,1399.21,6374.2,-5.02,-139.64,-292.85,17.97,8.86
1I2M,41,-56.14,1450.73,883.64,-792.55,-13763.03,761.11,7068.24,-4.96,-87.32,-298.25,15.25,24.01
1I2M,77,-82.12,4358.48,1085.71,-1322.05,-9066.62,1285.57,5903.87,-7.88,-147.14,-279.28,17.3,11.78
1I2M,38,-58.82,2493.55,1013.49,-656.77,-18983.81,663.47,7611.56,-4.06,-88.49,-295.81,2.01,21.39
1I2M,52,-71.93,2762.71,1207.28,-1038.7,-10875.98,1063.9,6613.9,-9.48,-109.9,-305.87,9.61,10.85
1I2M,66,-98.35,3529.43,891.95,-1330.72,-16829.28,1276.92,7880.39,-5.95,-197.59,-292.89,11.88,16.79
1I2M,50,-49.24,1677.42,944.01,-645.71,-17322.75,617.45,7303.33,-2.81,-75.63,-301.4,-3.01,22.15
1I2M,60,-67.31,4864.27,1341.23,-813.93,-12016.27,778,6549.31,-5.82,-110.52,-304.74,14.68,12.4
1I2M,69,-75.1,4883.88,1256.32,-1024.57,-11514.2,995.08,6772.96,-4.26,-130.66,-309.15,15.54,15.69
1I2M,12,-29.99,251.95,749.23,-301.33,-6856.74,316.08,4265.1,-0.79,-34.66,-317.75,-3.99,19.65
1I2M,21,-47.18,395.39,1005.5,-500.73,-15750.7,455.93,6287.44,-2.61,-68.69,-298.81,8.47,14.22
1I2M,28,-53.16,1282.04,925.44,-763.86,-9077.35,734.58,7326.85,-4.88,-78.37,-299.24,10.43,20.75
1I2M,52,-80.69,1733.91,897.76,-1054.79,-7078.24,1063.87,5657.08,-2.39,-107.89,-306.94,-0.51,15.59
1I2M,34,-55.35,668.95,998.08,-926.65,-8363.97,865.4,7129.43,-5.6,-79.44,-292.12,15.83,15.7
1I2M,27,-55.7,2282.16,1018.43,-629.01,-10886.87,653.19,5516.87,-4.42,-88.87,-295.03,16.7,14.55
1I2M,41,-56.43,1245.43,1015.25,-752.08,-14181.89,710.51,6164.1,-2.6,-88.14,-287.42,6.37,14.69
1I2M,13,-31.83,130.59,649.92,-375.34,-6876.12,366.2,4939.43,-2.25,-43.68,-311.48,0.26,26.87
1I2M,52,-70.4,2246.75,1305.56,-1028.59,-10800.2,1065.76,6207.39,-4.21,-111.34,-285.99,14.83,10.65
1I2M,66,-73.47,8105.17,1069.04,-883.97,-12776.39,902.87,5447.2,-5.08,-122.14,-309.32,10.24,18.09
1I2M,40,-49.18,1165.1,1125.36,-669.45,-12649.69,632.55,5487.11,-3.48,-75.2,-317.17,8.04,14.58
1I2M,37,-53.2,2731.01,1198.07,-471.93,-14569.96,465.32,5785.63,-2.3,-66.44,-313.46,-0.33,14.28
1I2M,55,-60.17,2688.77,1058.11,-396.8,-40376.28,422.79,5808.78,-2.53,-71.11,-316.84,-9.85,23.98
1I2M,66,-77,3275.47,1230.77,-1095.53,-8910.57,1031.28,7107.88,-5.89,-127.73,-283.85,16.03,14.19
1I2M,16,-39.56,253.29,824.06,-683.59,-10986.23,660.15,5956.23,-4.32,-58.95,-304.2,5.34,19.67
1I2M,21,-41.94,573.4,814.6,-347.24,-9400.92,358.79,5150.97,-0.89,-46.25,-308.14,-0.22,25
1I2M,87,-97.5,5433.84,1055.63,-1064.19,-9249.19,1038.14,5818.23,-6.79,-152.85,-312.35,-14.03,23.89
1I2M,39,-55.77,2077.62,1064.54,-1085.8,-9296.81,1012.78,6132.61,-11.35,-93.43,-291.42,23.22,12.28
1I2M,64,-61.25,4431.02,1019.23,-1059.6,-8115.41,1033.5,5378.69,-5.59,-116.65,-310.46,9.52,8.72
1I2M,56,-60.3,2204.97,904.39,-755.17,-9553.82,666.6,6448.24,-3.68,-99.68,-291.94,12.83,20.13
1I2M,47,-64.71,2785.57,769.47,-706.52,-17009.12,668.45,5258.36,-1.64,-96.92,-299.8,3.86,21.53
1I2M,15,-40.07,451.95,819.1,-527.5,-6842.38,441.88,5323.12,-4.5,-56.63,-300.39,13.22,8.87
1I2M,144,-151.32,6794.47,1250.68,-2661.85,-9348.55,2615.93,7500.45,-15.5,-251.54,-288.47,29.11,14.05
1I2M,12,-31.93,359.09,857.37,-210.67,-7828.11,186.38,6013.08,-0.91,-38.2,-308.87,-4.54,11.73
1I2M,66,-86.66,5253.43,1246.51,-680.37,-10349.67,710.86,4817.19,-7.07,-118.06,-308.64,-18.02,20.99
1I2M,70,-85.13,4070.93,1175.39,-1373.98,-11234.04,1386.07,6313.32,-8.21,-134.53,-290.33,18.25,12.36
1I2M,26,-47.46,599.1,867.92,-594.47,-6782.92,570.91,5838.75,-5.33,-66.65,-300.19,1.1,20.53
1I2M,73,-69.67,6708.76,1118.44,-1091.5,-11708.08,1098.7,6010.48,-5.78,-125.93,-312.5,11.5,15.32
1I2M,18,-35.96,681.65,904.34,-306.96,-10409,337.73,6231.55,-0.6,-45.76,-305.24,1.03,18.4
1I2M,59,-60.49,2155.41,1237.99,-1022.41,-8302.08,989.94,7314.93,-4.46,-100.5,-297.89,8.45,9.46
1I2M,28,-54.07,1618.82,873.37,-862.36,-12246.61,829.47,5930.43,-6.01,-84.74,-285.95,18.29,16.33
1I2M,64,-68.47,5275.24,1070.99,-976.53,-22232.53,943.75,8989.02,-9,-129.9,-295.68,8.59,22.29
1I2M,57,-55.75,2196.75,964.02,-590.07,-8195.13,556.27,6620.18,-5.34,-86.72,-304.44,-4.15,10.95
1I2M,114,-95.33,6571.45,822.95,-1259.99,-7408.77,1292.79,5777.85,-7.94,-155.87,-311.42,-7.23,21.5
1I2M,59,-60.86,5246.86,928.46,-721.59,-6730.18,752.41,5620.15,-5.44,-89.27,-313.6,5.48,11.1
1I2M,36,-60.65,1577.21,725.66,-775.55,-12039.34,760.96,7418.91,-4.5,-86.31,-294.96,12.89,17.52
1I2M,37,-49.03,1640.53,1220.22,-654.11,-8328.26,655.12,6478.92,-2.85,-70.57,-296.77,-0.17,15.35
1I2M,135,-123.89,12065.81,1188.4,-2392.41,-8471.54,2321.74,7874.25,-13.01,-244.8,-293.52,30.31,8.26
1I2M,38,-59.57,1638.96,790.14,-1018.18,-11428.48,995.17,5900.64,-6.91,-91.71,-301.94,4.16,19.6
1I2M,76,-86.28,4565.14,647.26,-1465.51,-28195.76,1368.21,6362.73,-8.67,-149.76,-300.14,3.95,23.24
1I2M,33,-72.08,1375.9,911.59,-1030.89,-17006.23,1031.84,7769.4,-2.86,-101.71,-298.06,10.68,17.86
1I2M,85,-92.67,5685.13,1224.74,-1486.64,-10807.91,1532.73,6407.31,-5.83,-157.13,-297.14,21.95,13.49
1I2M,47,-51.43,2660.18,859.02,-601.52,-15146.73,593.89,6780.3,-4.3,-72.64,-304.96,-7.55,22.66
1I2M,60,-56.72,3508.82,836.14,-493.69,-25465.77,476.3,4692.84,-7.38,-71.11,-317.3,-7.48,21.38
1I2M,76,-71.35,4454.65,925.55,-758.82,-15550.86,765.81,6152.64,-3.66,-99.26,-307.95,-14.12,20.68
1I2M,30,-46.25,2609.73,981.55,-511.19,-9100,483.23,5614.59,-3.47,-71.1,-313.11,5.26,15.37
1I2M,42,-58.47,2540.35,734.43,-682.96,-63892.58,634.28,6388.02,-2.48,-79.34,-307.02,-4.24,20.48
1I2M,35,-61.88,1444.74,1015.94,-1009.86,-8615.54,981.56,5874.8,-9.29,-85.58,-309.97,9.1,13.3
1I2M,19,-52.41,552.44,806.19,-806.78,-16575.47,784.85,6875.63,-5.47,-75.46,-309.6,9.34,23.4
1I2M,24,-48.98,559.01,1214.13,-400.47,-10972.27,383.21,6239.78,-1.75,-64.77,-307.37,-2.22,15.35
1I2M,43,-66.52,2852.72,1045.9,-928.37,-14210.7,917.22,9425.63,-4.55,-97.82,-305.95,3.76,24.37
1I2M,47,-52.43,3296.78,1014.14,-508.12,-30670.68,542.83,6572.18,-3.7,-76.02,-311.29,-9.02,22.58
1I2M,69,-91.19,7241.11,1331.58,-1186.74,-11730.9,1183.64,6677.39,-3.6,-151.42,-303.3,17.58,14.71
1I2M,22,-42.15,646.79,908.06,-676.79,-10191.41,573.02,5656.98,-2.29,-67.41,-280.81,8.36,15.56
1I2M,94,-104.81,4911.61,1334.75,-854.94,-9164.11,882.86,5046.59,-3.79,-139.37,-303.15,-14.09,20.57
1I2M,53,-53.16,3671.08,1018.34,-442.72,-9087.05,429.38,5849.22,-2.78,-72.48,-317.29,-12.53,23.29
1I2M,34,-69.9,2434.71,1005.01,-855.38,-17948.94,861.91,5547.6,-7.27,-97.53,-298.24,10.3,17.82
1I2M,32,-55.66,1206.34,803.19,-751.96,-7471.62,640.38,6069.2,-4.73,-82.06,-289.21,9.38,17.44
1I2M,125,-127.19,10024.01,1516.47,-1733.89,-19314.51,1754.68,6292.58,-10.5,-228.29,-299.06,9.72,15.88
1I2M,62,-61.24,5971.62,857.52,-834.78,-27639.11,782.12,6483.55,-4.63,-105.71,-284.12,4.07,21.72
1I2M,41,-69.68,2955.29,789.27,-1028.6,-18613.45,969.12,7194.84,-7.19,-115.13,-296.28,7.59,21.37
1I2M,38,-47.78,1619.9,985.8,-834.08,-7747.2,774.83,6368.41,-3.57,-73.32,-304.37,10.16,9.97
1I2M,26,-36.1,1032.54,748.68,-404.92,-9756.19,393.22,4969.18,-1.52,-48.93,-316.92,-2.91,26.72
1I2M,59,-77.29,2414.13,860.81,-989.68,-7441.76,1002.05,5930.56,-3.96,-117.78,-307.63,-1.1,22.32
1I2M,22,-50.21,500.2,928.6,-544.44,-8908.09,513.87,5564.51,-2.09,-68.22,-282.39,11.23,23.77
1I2M,54,-65.25,2029.14,899.72,-1177.39,-7800.48,1150.03,7589.14,-6.69,-109.78,-296.08,13.27,18.44
1I2M,71,-64.09,8191.82,998.88,-973.8,-7400.8,941.55,5463.24,-3.83,-124.55,-305.71,12.49,16.9
1I2M,33,-53.18,1632.18,899.58,-712.59,-9593.39,665.38,5809.61,-3.55,-87.74,-301.08,4.04,18.99
1I2M,18,-46.35,247.83,830.02,-348.39,-113175.44,362.75,6662.62,-2.43,-52.68,-316.45,3.08,28.36
1I2M,38,-49.05,1109.33,672.29,-976.95,-10012.88,963.75,4119.72,-5.58,-76.79,-309.31,5.07,17.64
1I2M,46,-64.68,4935.74,1186.93,-915.21,-9895.56,956.24,5714.15,-6.22,-111.75,-286.71,12.14,10.94
1I2M,39,-60.35,1491.76,1070.68,-1089.03,-8990.68,1076.5,6141.5,-3.83,-90.48,-311.05,8.59,14.88
