ID,vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,RMSD
1F34,162,-126.64,10315.69,1718.63,-1685.7,-1557.91,1688,810.08,-7.92,-233,-248.38,-25.55,8.31
1F34,22,-42.48,692.88,1021.72,-363.45,-853.77,378.4,566.23,-2.05,-47.05,-276.6,-10.66,8.18
1F34,71,-70.15,3327.07,1165.89,-755.56,-1013.16,771.52,646.34,-2.43,-102.26,-266.6,-20.93,8.66
1F34,159,-102.79,10213.53,1399.7,-1237.6,-954.61,1187.15,549.52,-4.71,-187.73,-276.62,-29,7.9
1F34,27,-54.25,1115.2,1155.68,-481.19,-890.4,476.97,515.7,-8.16,-65.74,-271.3,-18.27,7.4
1F34,50,-71.68,2663.49,1562.57,-765.97,-1092.47,797.08,686.96,-5.35,-94.82,-272.55,-12.55,4.01
1F34,48,-61.85,2971.23,1209.87,-634.67,-805.46,652.38,558.72,-3.1,-85.05,-273.25,-12.35,6.43
1F34,82,-80.1,5302.04,1477.36,-1015.47,-1128.72,1052.45,729.51,-7.92,-128.16,-265.89,-20.56,5.22
1F34,120,-92.75,7604.92,1402.04,-1080.74,-962.37,1106.2,624.69,-8.88,-160.91,-264.05,-15.1,6.5
1F34,86,-109.48,4765.61,1720.89,-1674.33,-1381.81,1772.32,870.49,-6.67,-182.5,-260.97,-7.08,4.73
1F34,155,-118.55,12295.28,1600.37,-1269.78,-1106.49,1323.38,680.4,-12.75,-223.51,-265.72,-36.28,3.21
1F34,61,-77.31,6464.07,1488.67,-739.95,-1012.68,807.8,656.98,-2.61,-114.25,-265.29,-15.21,5.26
1F34,68,-82.9,3586.23,1535.52,-828.16,-1156.93,844.2,796.55,-4.21,-112.55,-276.89,-22.03,8.45
1F34,41,-60.97,910.59,1475.16,-624.31,-972.18,657.99,608.19,-4.31,-75.36,-277.65,-10.89,6.58
1F34,66,-89.31,3553.98,1530.79,-1310.81,-1277.44,1356.85,715.6,-11.94,-141.91,-256.3,-19.59,4.2
1F34,65,-77.61,4253.48,1602.8,-1222.55,-1216.68,1274.98,745.92,-8.39,-135.48,-260.03,-9.76,4.39
1F34,42,-53.61,1571.69,1179.08,-459.59,-872.8,493.57,516.41,-2.89,-71.42,-269.35,-14.63,7.81
1F34,23,-52.75,1137.84,1192.3,-462.58,-925.43,484.74,544.01,-3.27,-66.88,-272.02,-18.06,6.43
1F34,44,-61.56,1352.83,1122.2,-676.09,-886.67,673.98,560.27,-5.17,-85.71,-272.01,-16.34,8.19
1F34,72,-97.36,3468.46,1700.69,-1535.92,-1346.29,1619.37,821.77,-5.67,-160.83,-257.7,-6.42,4.43
1F34,87,-86.11,7735.02,1498.76,-1074.02,-1072.96,1085.21,678.84,-6.92,-139.3,-271.3,-28.62,4.13
1F34,53,-62.8,1876.58,1112.1,-613.57,-771.55,627.25,537.45,-3.53,-78.65,-273.96,-10.62,7.11
1F34,62,-78.65,3600.02,1629.13,-1234.06,-1285.42,1263.53,797.3,-6.76,-129.41,-262.62,-9.5,4.86
1F34,91,-75.32,7254.15,1315.38,-1061.05,-972.85,1040.04,546.76,-2.59,-172.81,-278.82,-16.08,8.99
1F34,36,-67.64,3327.44,1475.1,-684.79,-1092.44,690.22,698.43,-6.47,-102.82,-268.46,-14.61,8.87
1F34,109,-91.57,6910.83,1466.63,-889.86,-1102.84,903.41,609.57,-9.37,-139.09,-269.87,-22.6,7.57
1F34,155,-125.72,12143.06,1641.33,-1394.55,-1246.33,1441.92,826.35,-7.44,-229.69,-275.01,-26.86,8.8
1F34,46,-76.92,4368.66,1457.55,-1209.09,-1169.54,1232.6,659.79,-6.36,-125.63,-268.93,-0.38,4.42
1F34,53,-67.49,2628.61,1419.06,-691.77,-1037.48,722.47,681.18,-4.85,-95.16,-271.02,-18.03,7.06
1F34,95,-95.45,6140.25,1579.47,-1105.37,-1197.63,1090.78,812.73,-8.08,-149.27,-272.75,-22.1,8.82
1F34,45,-63.14,1787.42,1415.91,-653.28,-1048.39,701.02,688.2,-1.29,-88.26,-265.8,-11.38,7.88
1F34,80,-93.34,4036.17,1565.24,-1412.97,-1348.18,1478.63,976.65,-5.11,-154.84,-262.46,-4.91,7.68
1F34,120,-114.88,8691.6,1560.04,-1570.56,-1157.16,1571.53,718.7,-12.91,-318.48,-272.16,-11.18,7.18
1F34,85,-72.73,4681.89,1471.13,-875.21,-1735.83,901.16,890.45,-4.7,-124.51,-254.69,-10.18,8.52
1F34,152,-132.12,11426.48,1832.94,-1750.4,-1356.22,1800.67,792.27,-11.57,-224.73,-250.72,-15.11,7.98
1F34,34,-42.46,1521.1,1034.28,-565.88,-755.21,556.94,514.32,-4.14,-56.72,-276.18,-7.19,7.07
1F34,80,-83.55,3838.74,1603.56,-922.17,-1021.96,1006.74,659.83,-1.07,-117.66,-274.13,-14.33,5.91
1F34,53,-47.4,1647.9,1160.31,-366.67,-947.4,329.91,558.91,-1.94,-67.13,-271.44,-15.45,5.67
1F34,72,-58.11,3589.21,1100.26,-800.23,-885.65,796.19,546.56,-3.51,-97.67,-269.41,-12.03,7.62
1F34,29,-50.41,556.05,1347.43,-492.14,-986.2,513.49,642.83,-4.05,-62.29,-273.48,-15.8,6.49
1F34,31,-38.01,1335.57,1040.94,-295.06,-803.06,303.16,484.75,-1.01,-52.78,-273.57,-11.23,7.04
1F34,84,-70.04,4481.99,1219.13,-850.98,-1152.52,894.26,591.61,-2.82,-105.57,-257.29,-17.22,8.77
1F34,39,-63.68,1047.35,1498.71,-827.77,-1144.05,806.58,753.6,-4.14,-84.75,-266.33,-14.54,5.17
1F34,167,-139.23,12587.01,1804.5,-2241.29,-1380.02,2380.13,820.75,-12.59,-262.66,-254.46,-20.52,3.46
1F34,115,-110.75,6233.69,1751.7,-1322.68,-1275.21,1375.31,701.24,-7.71,-180.28,-258.36,-15.79,8.96
1F34,148,-134,8098.77,1820.46,-1854.74,-1361.19,1831.71,849.34,-8.87,-234.48,-253.56,-17.16,8.49
1F34,56,-54.51,1949.24,1244.26,-536.28,-823.42,566.84,561.68,-4.28,-76.43,-269.53,-7.77,6.83
1F34,22,-35.81,566.99,1052.04,-222.35,-780.38,218.52,475.96,-0.98,-43.29,-277.43,-9.77,6.45
1F34,69,-67.52,3531.84,1326.56,-618.23,-909.99,674.69,529.3,-4.53,-101.89,-268.57,-15.17,8.92
1F34,85,-95.86,6821.08,1619.18,-1372.07,-1470.06,1424.84,871.88,-10.91,-150.43,-255.5,-1.05,3.96
1F34,52,-74.88,2368.26,1484.78,-914.05,-1124.27,931.35,744.47,-4.77,-102.03,-266.21,-18.02,5.52
1F34,101,-121.85,7455.17,1684.94,-1422.44,-1044.5,1510.66,670.13,-8.2,-191.82,-269.93,-23.04,5.43
1F34,158,-134.61,12502.88,1792.86,-1717.35,-1362.13,1768.61,757.24,-9.16,-237.62,-253.9,-19.25,8.12
1F34,49,-58.4,3123.01,1136.79,-734.26,-893.67,766.18,581.87,-5.91,-88,-266.79,-14.43,8.96
1F34,128,-111.51,8616.35,1633.02,-1920.36,-1273.64,2009.4,853.57,-11.18,-209.32,-257.67,-16.61,7.6
1F34,83,-104.9,7749.5,1665.17,-1546.1,-1546.79,1616.57,810.63,-9.33,-174.56,-250.5,-1.21,4.8
1F34,53,-82,1547.75,1401.46,-1360.57,-1200.93,1392.53,649.86,-5.63,-127.68,-246.29,-11.86,5.37
1F34,87,-71.04,9188.07,1313.2,-831.94,-941.24,807.89,521.52,-2.72,-127.5,-280.12,-18.82,7.98
1F34,143,-121.44,8423.69,1786.99,-1577.59,-1284.71,1597.33,846.89,-7.34,-196.34,-268.94,-18.35,8.7
1F34,99,-105.01,8724.97,1683.68,-1605.52,-1490.66,1633.1,824.71,-9.73,-188.58,-254.06,-8.05,3.74
1F34,58,-67.74,4117.62,1507.05,-902.81,-1109.8,972.98,690.54,-4.54,-110.8,-267.96,-16.08,4.22
1F34,115,-102.6,8281.59,1668.54,-1444.81,-1221.66,1479.16,859.56,-7.98,-186.03,-268.61,-20.5,6.37
1F34,70,-86.08,3601.69,1347.74,-1290.82,-1389.29,1310.88,657.69,-5.19,-144.36,-241.65,16.61,8.79
1F34,45,-42.73,2642.29,1122.01,-280.54,-880.49,264.35,518.53,-0.46,-66.17,-271.87,-13.19,5.91
1F34,59,-68.7,2033.61,1121.77,-666.47,-777.41,666.83,544.38,-2.19,-90.14,-271.85,-11.02,7.2
1F34,153,-115.16,12988.91,1684.67,-1714.81,-1206.79,1735.39,708.65,-9.81,-219.61,-273.16,-12.12,8.44
1F34,61,-63.73,3584.93,1596.68,-893.82,-1228.75,901.77,910.05,-3.96,-112.4,-277.61,-8.31,7.26
1F34,93,-117.42,6621.98,1763.13,-1357.31,-1328.89,1410.66,864.51,-9.48,-186.05,-264.42,-17.19,8.06
1F34,81,-98.24,7170.18,1531.78,-1664.95,-1261.95,1768.28,714.41,-9.15,-250.43,-263.35,-0.34,4.64
1F34,80,-70.72,4238.99,1377.96,-774.25,-985.88,787.87,649.08,-6.57,-109.1,-271.98,-20.62,6.35
1F34,28,-65.45,655.52,1530.11,-816.48,-1160.51,849.1,639.63,-4.15,-82.99,-268.94,0.13,7.45
1F34,130,-90.8,12122.94,1542.34,-1414.57,-1159.58,1413.92,691.98,-6.49,-241.98,-260.36,-16.74,5.37
1F34,93,-89.59,3925.5,1594.72,-1299.99,-1526.4,1271.1,805.43,-3.64,-158.57,-253.04,-9.58,5.2
1F34,20,-39.01,1144.34,1029.72,-266.28,-809.7,281.32,554.84,0,-40.08,-273.86,-8.53,8.91
1F34,20,-47.23,621.84,1426.46,-610.07,-1192,645.96,870.75,0,-64.14,-266.64,-6.88,7.47
1F34,97,-82.57,7134.94,1614,-1076.23,-1198.6,1103.16,805.6,-9.14,-168,-272.41,-18.31,7.03
1F34,68,-77.25,3178.98,1565.9,-1056.38,-1167.69,1098.45,736.76,-3.59,-131.29,-270.8,-18.5,6.95
1F34,71,-97.78,5221.92,1547.53,-1051.54,-1092.18,1123.34,695.49,-11.14,-150.38,-259.52,-11.46,8.12
1F34,97,-100.59,8909.31,1421.25,-1313.51,-1027.56,1339.68,574.73,-8.54,-185.41,-276.1,-16.68,7.84
1F34,152,-151.97,13547.86,1830.13,-2385.85,-1562.08,2472.16,923.77,-13.46,-278.57,-251.6,0.14,3.75
1F34,80,-72.84,10253.16,1341.22,-870.03,-969.7,905.9,528.48,-5.57,-143.42,-280.22,-17.24,7.88
1F34,120,-125.33,9873.5,1731.44,-2032.61,-1488.82,2028.55,840.22,-11.27,-233.04,-254.12,-11.34,5.35
1F34,25,-41.97,897.01,1005.48,-333.15,-824.64,361.04,553.13,0,-46.57,-275.26,-8.8,8.51
1F34,143,-131.47,10904.77,1721.58,-1862.55,-1559.36,1868.18,813,-10.24,-216.91,-252.71,-16,5.04
1F34,48,-51.13,1870.5,1082.26,-564.18,-797.84,549.69,533.86,-4.25,-68.32,-274.9,-13.65,6.82
1F34,91,-87.28,7532.67,1448.52,-933.64,-1018.28,978.14,579.33,-3.54,-159.5,-271.55,-23.14,5.87
1F34,43,-59.31,1970,1304.77,-606.91,-905.24,597.69,533.65,-2.48,-81.09,-270.37,-12.48,8.84
1F34,64,-73.52,4283.88,1615.66,-689.54,-1157.52,706.25,707.47,-3.26,-107.37,-268.5,-19.33,3.18
1F34,111,-108.79,9459.63,1709.22,-1434.86,-1385.29,1446.4,763.26,-7.3,-193.88,-243.29,-7.66,8.73
1F34,154,-153.43,12466.35,1809.43,-2272.5,-1561.94,2374.01,974.71,-18.3,-272.59,-258.52,-1.71,4.95
1F34,35,-51.32,1076.95,1097.14,-669.55,-880.92,666.75,564.47,-3.85,-69.43,-268.07,-13.52,7.54
1F34,54,-55.42,2067.39,1074.87,-586.23,-743.67,624.82,519.35,-4.67,-76.59,-271.53,-7.84,7.88
1F34,24,-45.66,1181.58,1080.08,-458.52,-767.41,465.14,523.61,-2.54,-53.85,-276.86,-9.33,6.83
1F34,86,-80.14,4712.57,1433.54,-976.58,-1023.07,1027.07,663.21,-3.75,-131.62,-264.02,-15.16,6.41
1F34,65,-71.86,5452.95,1310.65,-922.83,-976.91,953.07,535.92,-5.3,-139.64,-282.35,-13.61,8.64
1F34,89,-75.61,4383.17,1213.06,-931.28,-1153.8,931.44,590.01,-8.44,-110.87,-262.6,-21.75,8.45
1F34,40,-54.75,2961.16,1477.04,-504.29,-1121.93,587.65,741.56,-3.61,-88.15,-278.93,-8.7,7.17
1F34,80,-91.12,3683.83,1592.99,-1216.2,-1623.61,1250.93,860.37,-7.52,-163.54,-246.73,-10.06,8.95
1F34,20,-41.45,1004.09,1030.64,-490.23,-780.34,489.97,521.54,-1.74,-51.71,-278.12,-9.75,7.05
1F34,127,-95.97,10065.4,1566.79,-1422.95,-1167.46,1491.02,706.11,-7.05,-200.85,-260.61,-17.97,5.5
1F34,113,-101.72,7801.51,1711.25,-1245.86,-1247.36,1279.31,775.68,-8.51,-167.73,-264.9,-23.59,4.06
1F34,41,-67.46,1321.98,1514.5,-1028.56,-1288.64,1021.02,987.31,-2.19,-102.79,-264.8,-4.42,7.45
1F34,73,-70.2,4141.79,1335.04,-677.21,-877.79,701.04,592.39,-4.46,-105.04,-266.78,-10.51,6.54
1F34,59,-90.57,1506.66,1413.13,-1538.83,-1223.75,1591,679.42,-5.9,-143.82,-241.06,-11.28,5.34
1F34,97,-111.98,6154.76,1769.59,-1601.86,-1361.81,1679.31,820.16,-11.77,-174.3,-258.14,-9.87,3.15
1F34,104,-91.33,7947.98,1171.33,-1160.11,-955.8,1196.28,596.17,-6.72,-243.57,-265.29,-21.01,8.85
1F34,94,-68.8,6004.58,1143.43,-922.52,-905.14,943.72,567.34,-8.48,-129.93,-268.47,-14.59,8.24
1F34,79,-86.66,5118.3,1492.51,-1080.08,-1519.97,1069.47,898.95,-2.41,-153.5,-252.83,-4.49,5.26
1F34,45,-79.03,1623.35,1374.79,-1410.22,-1259.09,1390.58,663.45,-4.51,-127.05,-243.21,-7.43,5.29
1F34,64,-65.47,3991.68,1399.24,-855.26,-1003.34,876.38,648.52,-4.42,-103.17,-280.71,-7.78,7.65
1F34,107,-97.32,8126.51,1453.07,-1031.81,-1043.72,1056.86,712.96,-7.35,-158.87,-263.02,-15.99,8.18
1F34,82,-75.83,6316.9,1579.78,-770.24,-1088.22,820.04,693.19,-5.32,-129,-265.26,-19.56,4.37
1F34,82,-87.84,4491.81,1689.57,-962.83,-1275.04,1059.51,805.97,-2.64,-134.44,-270.6,-12.25,6.69
1F34,43,-60.24,2341.49,1572.88,-870.32,-1222.61,909.04,911.57,-2.12,-92.09,-273.46,-5.48,7.41
1F34,70,-74.79,2721.08,1553.84,-923.75,-1139.7,959.14,731.08,-8.59,-119.01,-277.23,-21.36,6.72
1F34,64,-79.42,4978.93,1344.09,-784.91,-956.42,781.91,532.1,-4.56,-114.2,-267.23,-12.12,8.75
1F34,83,-91.86,5146.96,1399.7,-1394.04,-1066.62,1375.92,561.69,-10.18,-139.42,-274.42,-13.75,7.89
1F34,37,-64.08,2591.03,1406.39,-830.88,-1019.62,855.6,586.53,-1.84,-98.77,-270.11,-9.63,5.73
1F34,42,-44.39,1536.71,1005.78,-306.98,-752.64,349.39,509.24,-1.61,-61.77,-276.04,-10.48,8.91
1F34,78,-106.9,5428.23,1692.38,-1571.02,-1397.13,1674.29,914.7,-6.98,-189.61,-257.9,-5.27,4.82
1F34,85,-78.18,4540.99,1381.47,-1240.66,-1013.11,1311.64,586.91,-4.27,-136.74,-265.54,-17.28,7.34
1F34,63,-75.95,3176.92,1603.32,-884.8,-1237.59,898.22,816.7,-4.67,-124.01,-268.05,-16,8.07
1F34,18,-35.53,279.97,1043.12,-219.98,-825.07,235.42,542.02,-0.98,-44.04,-276.49,-8.61,8.9
1F34,57,-79.35,2968.27,1513.73,-1152.85,-1294.61,1172.64,678.34,-8.08,-130,-250.81,-6.75,7.57
1F34,163,-127.43,11932.1,1721.86,-1918.78,-1337.44,1914.5,717.35,-10.03,-251.51,-248.38,-14.92,7.85
1F34,146,-103.07,15743.09,1588.29,-1493.92,-1104.19,1573.69,646.79,-7.27,-234.21,-262.29,-22.39,5.75
1F34,66,-76.52,3362.32,1377.49,-929.5,-1007.94,909.01,659.85,-4.6,-124.37,-257.75,-7.2,7.73
1F34,59,-81.48,3202.35,1609.88,-895.58,-1125.72,884.12,719.9,-7.16,-122.58,-270.03,-19.12,4.17
1F34,49,-69.18,2852.64,1443.45,-741.32,-1094.34,752.43,707.42,-2.83,-100.39,-261.94,-6.61,8.73
1F34,60,-61.84,2709.05,1155.58,-633.43,-886.18,665.22,556.07,-4.13,-91.88,-271.75,-17.61,7.61
1F34,62,-71.25,4667.33,1414.29,-807.67,-1073.78,849.94,695.33,-5.17,-112.1,-257.8,-6.47,8.59
1F34,86,-66.32,6833.18,1219.68,-545.63,-926.31,534.73,528.82,-6.85,-102.71,-287.07,-20.64,8.38
1F34,139,-119.55,11950.62,1784.18,-1712.47,-1283.31,1779.08,807.63,-4.46,-215.41,-265.44,-14.09,8.29
1F34,46,-62.8,3152,1467.5,-617.12,-1130.79,646.22,834.51,-1.78,-82.73,-278.2,-15.43,8.03
1F34,76,-60.8,5297.19,1143.9,-757.02,-947.43,762.78,597.39,-2.12,-111.61,-268.81,-17.91,7.39
1F34,55,-84.47,3436.94,1484.12,-948.42,-1121.18,937.67,705.99,-4.96,-114.73,-263.35,-4.5,8.8
1F34,86,-95.28,6672.82,1369.13,-857.76,-979.31,854.47,543.77,-4.55,-136.99,-265.16,-15.52,8.99
1F34,98,-85.51,5316.15,1551.2,-957.42,-1191.11,988.4,890.37,-2.38,-131.98,-276.34,-21.2,8.61
1F34,122,-94.25,8262.77,1439.59,-836.85,-1095.38,866.44,604.16,-9.56,-143.03,-274.08,-24.7,8.14
1F34,94,-55.64,6826.59,1170.33,-463.92,-854.25,455.28,502.22,-1.18,-91.48,-284.36,-15.32,8.87
1F34,36,-63.96,1134.6,1542.66,-722.39,-1151.34,756.28,756.49,-4.87,-93.4,-265.04,-10.5,8.35
1F34,90,-98.83,8707.16,1680.42,-1276.33,-1253.58,1392.02,774.15,-9.4,-157.93,-259.07,-21.61,3.31
1F34,71,-104.42,6290.77,1532.33,-1828.62,-1335.12,1856.55,763.29,-12.42,-167.73,-249.38,-0.48,4.43
1F34,17,-42.67,1222.22,1057.5,-431.51,-746.18,425.51,513.5,-1.88,-48.99,-276.04,-8,7.17
1F34,115,-93.28,11984.11,1451.56,-1003.48,-1104.13,973.98,604.73,-7.16,-180.55,-267.68,-22.69,7.32
1F34,36,-70.98,1082.86,1460.81,-668.79,-1068.45,695.59,673.74,-3.64,-88.32,-264.13,-5.01,8.17
1F34,97,-90.95,6341.33,1460.18,-946.5,-1016.12,970.94,585.8,-7.08,-137.55,-271.09,-23.38,6.62
1F34,78,-82.3,4220.92,1489.38,-900.05,-1084,955.71,692.76,-3.38,-127.93,-263.83,-5.81,8.67
1F34,160,-138.55,12001.9,1741.42,-1905.46,-1400.11,1947.27,741.97,-11.62,-235.59,-246.69,-17.78,8.31
1F34,53,-63.33,1928.66,1102.66,-854.87,-899.4,856.64,565.05,-3.99,-91.81,-267.68,-16.81,7.49
1F34,51,-57.76,2983.97,1135.13,-566.86,-773.54,615.72,540.98,-2.1,-79.06,-274.88,-9.31,6.93
1F34,92,-93.24,5381.95,1539.1,-1231.39,-1755.01,1258.99,945.95,-6.6,-156.48,-248.84,-9.35,7.54
1F34,102,-100.01,7545.6,1419.97,-1250.96,-978.13,1289.62,545.51,-9.27,-183.3,-276.42,-24.05,8.28
1F34,175,-115.12,14804.66,1585.98,-1289.84,-1057.81,1324.09,672.08,-8.85,-238.21,-264.06,-35.5,3.32
1F34,38,-60.53,1107.66,1316.91,-567.09,-894.92,594.37,561.45,-2.76,-84.53,-270.62,-9.22,7.78
1F34,52,-65.04,1873.26,1402.5,-680.51,-1021.25,682.5,665.22,-4.12,-83.23,-267.91,-5.65,7.65
1F34,51,-85.43,2453.68,1608.75,-888.12,-1013.45,969.62,655.32,-2.85,-114.06,-271.67,-15.73,6.26
1F34,22,-53.32,565.94,1254.82,-907.39,-1192.41,903.52,653.39,-2.46,-81.85,-240.47,-1.46,6.22
1F34,37,-60.55,1310.42,1399.08,-705.74,-1031.73,740.93,661.07,-1.9,-89.38,-263.72,-8.41,7.12
1F34,52,-91.18,1309.23,1483.39,-1366.94,-1389.84,1358.62,790.7,-6,-136.78,-257.83,-0.15,5.66
1F34,88,-90.88,7562.08,1362.37,-1265.63,-1061.2,1289.92,566.98,-4.6,-158.67,-262.95,-9.15,8.96
1F34,99,-115.43,6455.05,1652.02,-1355.44,-1047.58,1434.28,654.44,-8.93,-170.77,-269.46,-21.91,6.17
1F34,125,-98.23,8935.11,1387.11,-1310.35,-1006.08,1342,558.72,-7.51,-219.19,-279.93,-20.95,8.97
1F34,123,-111.57,9020.64,1627.58,-1554.39,-1547.09,1544.69,796.33,-6.35,-185.55,-251.81,-10.1,4.6
1F34,79,-71.78,7485.71,1500.83,-813.21,-1041.49,828.82,614.24,-5.42,-111.49,-272.94,-13.81,8.68
1F34,21,-47.79,1803.82,1078.4,-490.27,-752.21,502.1,521.2,-0.82,-59.7,-275.72,-8.62,7.15
1F34,35,-46.33,2046.75,1198.95,-472.01,-892.58,462.58,623.18,-2.91,-56.3,-275.31,-17.52,8.59
1F34,49,-57.84,3236.35,1109.03,-706.09,-901.32,693.67,568.13,-3.06,-93.04,-270.67,-16.63,7.83
1F34,58,-72.11,2412.42,1588.9,-794.32,-1116.59,815.42,715.64,-4.12,-108.69,-266.86,-19.9,4.68
1F34,61,-91.75,3478.86,1534.99,-1185.39,-1218.35,1241.19,787.07,-7.71,-130.35,-262.9,-19.65,4.51
1F34,29,-45.73,1417.38,1078.9,-597.78,-856.28,609.34,556.03,-3.09,-64.9,-270.32,-13.8,7.03
1F34,52,-90.32,2383.86,1578.77,-990.08,-1012.39,1057.9,634.74,-7.13,-122.51,-272.22,-15.21,5.49
1F34,90,-105.25,5634.84,1701.71,-1606.59,-1303.22,1711.22,835.21,-11.1,-169.73,-267.26,-11.77,6.99
1F34,26,-36.85,447.04,1051.53,-231.56,-809.97,242.3,551.34,0,-40.01,-272.21,-10.68,8.04
1F34,63,-69.71,3680.88,1455.46,-679.7,-1104.14,705.93,713.36,-3.84,-119.86,-277.68,-16.16,8.84
1F34,82,-91.34,5571.74,1658.76,-1168.54,-1308.63,1198.92,887.58,-7.33,-382.39,-270.89,-7.59,8.24
1F34,204,-155.7,17310.55,1792.18,-2284.67,-1534.33,2341.83,851.37,-12.7,-294.27,-254.58,-24.14,6.24
1F34,28,-65.91,1117.57,1498.15,-961.9,-1213.29,1001.82,919.02,-5.66,-91.46,-267.53,-7.93,6.81
1F34,98,-99.18,6667.57,1356.07,-1217.37,-931.29,1233,621.14,-7.64,-184.32,-261.87,-16.28,6.74
1F34,109,-105.79,5967.55,1370.12,-1776.34,-1357.36,1821.9,716.6,-11.41,-188.04,-245.58,6.81,8.98
1F34,128,-119.79,9300.69,1645.54,-1260.26,-1207.74,1331.55,694.3,-8.43,-171.71,-261.61,-9.79,5.87
1F34,48,-64.52,3367.72,1488.11,-744.75,-1094.46,779.19,701.88,-3.71,-98.62,-273.73,-22.53,6.11
1F34,79,-69.08,5283.95,1422.25,-860.37,-996.33,896.51,585.96,-4.98,-112.92,-280.98,-13.2,7.8
1F34,96,-74.22,5412.2,1332.56,-577.09,-1008.23,592.27,566.38,-3.31,-106.49,-281.73,-21.41,8.33
1F34,98,-87.85,5449.4,1475.73,-1064.55,-1098.84,1108.45,705.42,-6.96,-158.35,-260.57,-11.24,7.76
1F34,122,-99.94,10854.92,1637.49,-1595.86,-1248.8,1584.72,752.63,-7.58,-234.48,-261.95,-18.16,5.29
1F34,60,-79.51,3873.09,1401.46,-1340.61,-1253.32,1350.36,669.01,-6.35,-132.8,-247.15,-8.37,4.99
1F34,96,-97.93,6954.34,1708.22,-1432.12,-1127.14,1492.98,709.62,-9.75,-193.17,-259.48,-17,6.3
1F34,72,-93.37,6044.37,1467.44,-945.03,-1054.56,975.32,679.03,-5.79,-129.19,-262.99,-8.29,7.7
1F34,75,-74.06,5004.86,1458.64,-936.61,-1093.54,962.78,630.91,-8.8,-122.99,-270.08,-13.85,4.17
1F34,89,-88.17,6502.96,1544.67,-1049.64,-1551.66,1037.85,813.18,-5.31,-152.15,-252.66,-5.01,5.22
1F34,81,-98.39,5883.2,1666.75,-996.61,-1137.1,1037.9,726.16,-6.97,-139.56,-268.27,-24.31,3.89
1F34,111,-123.22,8578.21,1743.49,-1571.13,-1303.12,1588.48,835.67,-12.97,-213.48,-262.16,-25.83,7.54
1F34,140,-111.78,9066.72,1534.15,-1572.22,-1125.75,1609.04,694.05,-9.29,-215.17,-262.62,-21.11,7.15
1F34,77,-86.98,4066.6,1519.63,-1088.29,-1637.85,1040.37,927.27,-6.94,-131.61,-248.58,1.87,6.96
1F34,107,-105.31,6428.12,1520.87,-1836.45,-1330.28,1812.62,709.35,-9.34,-191.2,-245.06,-9.54,4.61
1F34,34,-43.63,1120.48,1006.38,-459.06,-808.44,467.93,540.73,-0.72,-55.71,-275.76,-9.04,7.82
1F34,27,-34.92,958.05,1059.13,-242.24,-837.6,263.66,492.72,-1.66,-44.94,-275.7,-11.07,6.54
1F34,57,-58.37,2417.23,1126.06,-827.45,-885.38,836.53,552.2,-3.71,-90.41,-268.95,-14.47,6.58
1F34,26,-37.6,360.41,1043.78,-461.3,-846.73,466.54,553.27,-2.71,-49.23,-278.94,-9.63,7.33
1F34,122,-108.26,8281.2,1763.93,-1272.3,-1318.91,1332.78,875.17,-11.55,-172.96,-272.34,-15.07,6.7
1F34,60,-62.35,2075.87,1526.05,-588.52,-1175.35,638.45,788.08,-3.99,-97.71,-278.03,-8.45,7.73
1F34,71,-71.22,4251.31,1523.14,-841.19,-1138.8,886.02,733.03,-6.91,-123.56,-274.42,-12.13,6.62
1F34,67,-63.53,2119.35,1120.87,-814.64,-891.18,802.26,563.92,-3.02,-100.66,-269.98,-16.69,8.17
1F34,95,-89.5,7016.68,1463.87,-1030.04,-1005.29,1036.52,580.64,-4.3,-140.59,-271.61,-21.76,5.9
1F34,16,-43.01,698.54,1049.35,-359.25,-747.95,386.66,516.16,-2.67,-46.19,-275.66,-7.26,7.4
1F34,39,-66,2064.5,1494.78,-720.57,-1043.1,741.04,610.84,-4.48,-91.16,-271.31,-9.99,8.71
1F34,82,-69.04,5699.4,1412.73,-936.55,-1048.12,971.94,648.39,-6.24,-125.31,-268.14,-14.75,6.31
1F34,80,-71.07,5800.44,1126.8,-965.3,-923.55,949.8,583.63,-6.22,-138.59,-267.63,-18.05,7.81
1F34,94,-111.93,4688.5,1734.17,-1466.31,-1338.93,1505.9,818.33,-5.54,-164.52,-262.07,-16.51,3.26
1F34,46,-51.26,2912.35,1330.99,-575.69,-976.6,624.08,576.11,-5.9,-76.17,-276.36,-11,8.92
1F34,51,-54.37,1818.92,1403.59,-685.74,-1054.93,722.97,632.84,-4.11,-81.72,-270,-6.38,8.54
1F34,129,-122.75,10932.46,1730.2,-1598.1,-1667.02,1622.08,865.87,-7.16,-221.33,-246.74,-13.69,7.31
1F34,75,-90.56,5601.58,1511.31,-890.52,-1089,932.71,707.15,-6.63,-120.95,-259.85,-6.03,8.14
1F34,75,-91.19,3959.12,1607.67,-1010.29,-1171.64,1048.96,704.24,-8.05,-128.4,-266.51,-17.75,2.66
1F34,38,-75.89,1489.37,1600.81,-1050.53,-1286.4,1109.89,953.89,-2.14,-109.28,-267.15,-6.51,6.82
